time_delta_seconds,burst_velocity_1m,burst_velocity_5m,rapid_retry_status_transition,exact_amount_match,amount_ratio,order_id_match,merchant_notes_order_id_match,invoice_id_match,email_exact_match,email_levenshtein_similarity,contact_normalized_match,contact_last_4_match,customer_id_match,vpa_exact_match,vpa_handle_match,card_id_match,card_fingerprint_match,bank_code_match,acquirer_rrn_match,acquirer_auth_code_match,description_jaccard_similarity,method_consistency,error_cascade_similarity,composite_duplicate_risk_score,txn_a_id,txn_b_id,label
232.0,1,2,0.0,0.0,0.086016096,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.18577173,pay_000236,pay_000104,0
450.0,1,1,0.0,0.0,0.97190934,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.08158507,pay_001287,pay_000930,0
161.0,1,1,0.0,0.0,0.07573533,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.059268277,pay_002106,pay_002123_dup,0
169.0,1,2,0.0,0.0,0.6621622,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.24182136,pay_000866,pay_001513,0
240.0,1,2,0.0,0.0,0.8952154,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.27611962,pay_001557,pay_002039_dup,0
55.0,2,2,0.0,0.0,0.6120907,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.3045234,pay_000076,pay_000151,0
420.0,1,1,0.0,0.0,0.6677136,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.1376199,pay_000623,pay_000821,0
65.0,1,2,1.0,0.0,0.86123914,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.30688342,pay_000093,pay_000757,0
319.0,1,1,0.0,0.0,0.98237675,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.11331478,pay_001218,pay_000389,0
475.0,1,1,0.0,0.0,0.69717866,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15769409,pay_000465,pay_001769,0
369.0,1,1,0.0,0.0,0.9366279,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16807267,pay_001815,pay_000672_dup,0
590.0,1,1,0.0,0.0,0.3634538,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1840595,pay_000124,pay_000329,0
286.0,1,2,0.0,0.0,0.9088112,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.23981121,pay_000572,pay_000143,0
394.0,1,1,0.0,0.0,0.2607352,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.058374055,pay_002006,pay_002102,0
72.0,1,1,0.0,0.0,0.93166405,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.102974094,pay_000582,pay_001655,0
201.0,1,2,0.0,0.0,0.45146906,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.22768529,pay_000555,pay_002119,0
534.0,1,1,0.0,0.0,0.94111234,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.20115496,pay_002076,pay_001521,0
126.0,1,2,0.0,0.0,0.39703703,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.26792094,pay_000763,pay_000273,0
260.0,1,1,0.0,0.0,0.11779456,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.05554262,pay_000530,pay_000794,0
70.0,1,2,0.0,0.0,0.4482829,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.28184104,pay_000038,pay_000246,0
570.0,1,1,0.0,0.0,0.49232343,0.0,0.0,0.0,0.0,0.9444444,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15269688,pay_000640,pay_002105,0
388.0,1,1,0.0,0.0,0.358186,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14686023,pay_000944,pay_000404,0
56.0,2,2,0.0,0.0,0.65426695,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.27010608,pay_000118,pay_000244,0
400.0,1,1,0.0,0.0,0.9203745,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2008446,pay_001466,pay_002158,0
282.0,1,2,0.0,0.0,0.5982357,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.19921134,pay_001801,pay_000538,0
549.0,1,1,0.0,0.0,0.26977724,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14548725,pay_002078,pay_000621,0
537.0,1,1,0.0,0.0,0.7591244,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15963493,pay_000286,pay_002281,0
107.0,1,2,1.0,0.0,0.3981077,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.24534796,pay_000285,pay_000079,0
313.0,1,1,0.0,0.0,0.32274508,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.1271631,pay_001201,pay_000351,0
495.0,1,1,0.0,0.0,0.65205914,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15616497,pay_001404,pay_001503,0
145.0,1,2,0.0,0.0,0.9315614,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.21737653,pay_001401,pay_001948,0
484.0,1,1,0.0,0.0,0.077577196,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.13724105,pay_001408,pay_000836,0
46.0,2,2,0.0,0.0,0.596172,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.27128106,pay_002086,pay_002474,0
478.0,1,1,0.0,0.0,0.4895007,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.18635342,pay_001104,pay_001850,0
475.0,1,1,0.0,0.0,0.22966696,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.17779136,pay_000678_dup,pay_000316,0
92.0,1,1,0.0,0.0,0.35864297,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07774606,pay_001204,pay_000384,0
478.0,1,1,0.0,0.0,0.7307618,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07355888,pay_000027,pay_000031,0
572.0,1,1,0.0,0.0,0.954259,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.08080178,pay_001754,pay_002296,0
567.0,1,1,0.0,0.0,0.41050887,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.23182352,pay_001855,pay_000616,0
202.0,1,1,0.0,0.0,0.4979624,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.070361614,pay_001660_dup,pay_000678_dup,0
309.0,1,1,0.0,0.0,0.8482923,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16383554,pay_001916,pay_002370_dup,0
484.0,1,1,0.0,0.0,0.49590936,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.18855458,pay_000369,pay_000256_dup,0
219.0,1,1,0.0,0.0,0.104228705,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0565438,pay_002436_dup,pay_001696,0
482.0,1,1,0.0,0.0,0.27316475,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.17921035,pay_000914,pay_000512,0
70.0,1,2,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7084311,pay_002011,pay_002011_dup,1
304.0,1,1,0.0,0.0,0.9979545,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.17085457,pay_000899_dup,pay_001086,0
113.0,1,1,0.0,0.0,0.12167689,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.06634432,pay_000188_dup,pay_000098,0
50.0,2,2,0.0,0.0,0.06928316,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.2830673,pay_000787,pay_000301,0
443.0,1,1,0.0,0.0,0.06146572,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.16726004,pay_000095,pay_000149,0
342.0,1,1,0.0,0.0,0.39276147,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.18389763,pay_000137,pay_000159,0
443.0,1,1,0.0,0.0,0.5279879,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.13292414,pay_000449,pay_000334,0
65.0,1,1,0.0,0.0,0.8388973,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.10168188,pay_000075,pay_000643,0
128.0,1,1,1.0,0.0,0.77417797,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.12837525,pay_001513,pay_001375,0
557.0,1,1,0.0,0.0,0.84850544,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07732652,pay_001548,pay_001033,0
480.0,1,1,0.0,0.0,0.2931596,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.17987403,pay_001940,pay_001630,0
30.0,2,2,0.0,0.0,0.53717947,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2750873,pay_000750,pay_000207,0
367.0,1,1,0.0,0.0,0.8301869,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.10778106,pay_002389,pay_000631_dup,0
142.0,1,1,0.0,0.0,0.70063376,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.11215946,pay_000608,pay_000906,0
16.0,2,2,0.0,0.0,0.4357198,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.27772433,pay_001094,pay_001576,0
441.0,1,1,0.0,0.0,0.17386428,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.17604706,pay_001165_dup,pay_000304,0
210.0,1,2,0.0,0.0,0.39234105,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.19482715,pay_001705,pay_001625,0
454.0,1,1,0.0,0.0,0.90903753,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.10994105,pay_001222,pay_002152,0
424.0,1,1,0.0,0.0,0.65628093,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.15650542,pay_002197_dup,pay_000402,0
98.0,1,2,0.0,0.0,0.67614526,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.2509778,pay_000871,pay_001747_dup,0
69.0,1,1,0.0,0.0,0.16186823,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.10676616,pay_001610,pay_001909,0
554.0,1,1,0.0,0.0,0.088188134,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.13749129,pay_000782_dup,pay_001798,0
388.0,1,1,0.0,0.0,0.3093149,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.18276623,pay_002188,pay_002128,0
228.0,1,2,0.0,0.0,0.561468,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20160754,pay_001122,pay_000417,0
514.0,1,1,0.0,0.0,0.22321428,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.08719672,pay_000552,pay_000170,0
66.0,1,2,1.0,0.0,0.24221106,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.35622293,pay_001290,pay_001938,0
5.0,2,2,0.0,0.0,0.7821669,0.0,0.0,0.0,0.0,0.9444444,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.29646993,pay_000141,pay_000260,0
288.0,1,1,0.0,0.0,0.024623362,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.082250625,pay_000450,pay_000399,0
62.0,1,1,0.0,0.0,0.21823142,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.08201561,pay_000623_dup,pay_000741,0
234.0,1,1,0.0,0.0,0.44053185,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.097464986,pay_000747_dup,pay_000882,0
88.0,1,2,0.0,0.0,0.22639295,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20453618,pay_001742,pay_001744,0
124.0,1,1,0.0,0.0,0.46247888,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.10646569,pay_000972,pay_000440,0
40.0,2,2,0.0,0.0,0.37850213,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.3802913,pay_001425_dup,pay_002004,0
95.0,1,2,0.0,0.0,0.3426898,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20501398,pay_000593,pay_002119,0
381.0,1,1,0.0,0.0,0.9091997,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.145798,pay_000001,pay_000021,0
379.0,1,1,0.0,0.0,0.685497,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07247814,pay_001313,pay_000992,0
464.0,1,1,0.0,0.0,0.26516128,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.058238044,pay_001804,pay_001416,0
477.0,1,1,0.0,0.0,0.33513692,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.21370913,pay_000467,pay_000195,0
308.0,1,1,0.0,0.0,0.67970943,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07305583,pay_000490,pay_000668,0
136.0,1,1,0.0,0.0,0.869654,0.0,0.0,0.0,0.0,0.9444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.15581062,pay_000276,pay_000269,0
500.0,1,1,0.0,0.0,0.4322907,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14890853,pay_000562,pay_001048,0
132.0,1,2,0.0,0.0,0.9417359,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.25468984,pay_001231_dup,pay_000952,0
408.0,1,1,0.0,0.0,0.37812218,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.17784666,pay_001449_dup,pay_001654_dup,0
407.0,1,1,0.0,0.0,0.8896734,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07904439,pay_002057,pay_001540,0
135.0,1,2,0.0,0.0,0.2350081,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.19751367,pay_000921,pay_000558,0
333.0,1,1,0.0,0.0,0.8555918,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16374756,pay_000024,pay_000065_dup,0
440.0,1,1,0.0,0.0,0.20400503,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14152952,pay_001120,pay_001224,0
428.0,1,1,0.0,0.0,0.89245874,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16628063,pay_000337,pay_000422,0
532.0,1,1,0.0,0.0,0.94822484,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.16587691,pay_001808,pay_001836,0
232.0,1,2,0.0,0.0,0.23584415,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.18871006,pay_001192,pay_001464,0
125.0,1,1,1.0,0.0,0.6063586,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.121225566,pay_000527,pay_000977_dup,0
147.0,1,1,0.0,0.0,0.44284418,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07269211,pay_001128,pay_001887,0
87.0,1,2,0.0,0.0,0.3830377,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20790195,pay_000997,pay_000683,0
338.0,1,1,0.0,0.0,0.6324587,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07109538,pay_000554,pay_001626,0
182.0,1,2,0.0,0.0,0.53557473,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.26713413,pay_000835,pay_000734,0
69.0,1,2,0.0,0.0,0.04304816,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20076752,pay_001013,pay_001342,0
54.0,2,2,0.0,0.0,0.12332112,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2531864,pay_000565,pay_000426,0
320.0,1,1,0.0,0.0,0.17946154,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.086822204,pay_000750,pay_000857,0
246.0,1,2,0.0,0.0,0.7046539,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20367715,pay_000674,pay_001800,0
485.0,1,1,0.0,0.0,0.15657419,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1418469,pay_002006,pay_002285_dup,0
90.0,1,2,0.0,0.0,0.73511297,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.25442678,pay_000129,pay_000268,0
53.0,2,2,0.0,0.0,0.3661755,0.0,0.0,0.0,0.0,0.94736844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.26349813,pay_002225,pay_001879,0
135.0,1,2,0.0,0.0,0.45544544,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20278057,pay_000471,pay_000572,0
243.0,1,1,0.0,0.0,0.2099792,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.089542955,pay_000565,pay_000801,0
133.0,1,2,0.0,0.0,0.37275985,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20029059,pay_000166,pay_000757,0
288.0,1,1,0.0,0.0,0.7770224,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.07662198,pay_000732,pay_001056,0
489.0,1,1,0.0,0.0,0.47196153,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.185752,pay_000137,pay_000511,0
81.0,1,1,0.0,0.0,0.73864275,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.09253414,pay_001516,pay_001915,0
133.0,1,1,0.0,0.0,0.10823171,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.09364709,pay_000060,pay_000121,0
320.0,1,1,0.0,0.0,0.155387,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.14082278,pay_001970,pay_000565,0
171.0,1,1,0.0,0.0,0.18297563,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.061986208,pay_002253,pay_000953,0
80.0,1,2,0.0,0.0,0.8072591,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.2893343,pay_002390,pay_002005,0
358.0,1,1,0.0,0.0,0.48495486,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.09647205,pay_000005,pay_000012,0
229.0,1,1,0.0,0.0,0.7443997,0.0,0.0,0.0,0.0,0.8947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.10767798,pay_002040,pay_001319,0
